source_text,suggested_ar,locations,area,has_pre_filled
Weight (kg),الوزن (كجم),erpnext/stock/doctype/shipment_parcel/shipment_parcel.json:None; erpnext/stock/doctype/shipment_parcel_template/shipment_parcel_template.json:None,stock,1
"When creating an Item, entering a value for this field will automatically create an Item Price at the backend.",,erpnext/stock/doctype/item/item.js:1072,stock,0
Width (cm),العرض (سم),erpnext/stock/doctype/shipment_parcel/shipment_parcel.json:None; erpnext/stock/doctype/shipment_parcel_template/shipment_parcel_template.json:None,stock,1
You are not authorized to make/edit Stock Transactions for Item {0} under warehouse {1} before this time.,,erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py:338,stock,0
You cannot repost item valuation before {},,erpnext/stock/doctype/repost_item_valuation/repost_item_valuation.py:183,stock,0
You have entered a duplicate Delivery Note on Row,,erpnext/stock/doctype/shipment/shipment.js:442,stock,0
Zero quantity,كمية صفرية,erpnext/stock/doctype/stock_entry/stock_entry.py:525,stock,1
after,,erpnext/stock/stock_ledger.py:2041,stock,0
image,,erpnext/stock/doctype/batch/batch.json:None,stock,0
performing either one below:,,erpnext/stock/stock_ledger.py:2042,stock,0
product bundle item row's name in sales order. Also indicates that picked item is to be used for a product bundle,,erpnext/stock/doctype/pick_list_item/pick_list_item.json:None,stock,0
{0} account not found while submitting purchase receipt,,erpnext/stock/doctype/purchase_receipt/purchase_receipt.py:514,stock,0
"{0} units are reserved for Item {1} in Warehouse {2}, please un-reserve the same to {3} the Stock Reconciliation.",,erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py:703,stock,0
{0} units of Item {1} is not available in any of the warehouses.,,erpnext/stock/doctype/pick_list/pick_list.py:1029,stock,0
{0} units of Item {1} is picked in another Pick List.,,erpnext/stock/doctype/pick_list/pick_list.py:1021,stock,0
{0} units of {1} are required in {2} with the inventory dimension: {3} on {4} {5} for {6} to complete the transaction.,,erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py:145,stock,0
{0} units of {1} needed in {2} on {3} {4} to complete this transaction.,,erpnext/stock/stock_ledger.py:2294; erpnext/stock/stock_ledger.py:2339,stock,0
{} To Bill,,erpnext/stock/workspace/stock/stock.json:None,stock,0
