source_text,suggested_ar,locations,area,has_pre_filled
Nanocoulomb,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Nanogram/Litre,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Nanohertz,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Nanometer,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Nanosecond,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Newspaper Publishers,,erpnext/setup/setup_wizard/data/industry_type.txt:34,setup,0
Newton,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Nos,,erpnext/setup/setup_wizard/data/uom_data.json:None; erpnext/stock/utils.py:711; erpnext/stock/utils.py:713,setup,0
Not authorized since {0} exceeds limits,,erpnext/setup/doctype/authorization_control/authorization_control.py:59,setup,0
O+,,erpnext/setup/doctype/employee/employee.json:None,setup,0
O-,,erpnext/setup/doctype/employee/employee.json:None,setup,0
Offer Date,تاريخ العرض,erpnext/setup/doctype/employee/employee.json:None,setup,1
Oldest Of Invoice Or Advance,الأقدم بين الفاتورة أو الدفعة المقدمة,erpnext/setup/doctype/company/company.json:None,setup,1
Online Auctions,,erpnext/setup/setup_wizard/data/industry_type.txt:35,setup,0
Ounce,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Ounce-Force,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Ounce/Cubic Foot,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Ounce/Cubic Inch,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Ounce/Gallon (UK),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Ounce/Gallon (US),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Owned,,erpnext/setup/doctype/employee/employee.json:None,setup,0
Pair,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Parts Per Million,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Pascal,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Passport Details,تفاصيل جواز السفر,erpnext/setup/doctype/employee/employee.json:None,setup,1
Passport Number,رقم جواز السفر,erpnext/setup/doctype/employee/employee.json:None,setup,1
Peck (UK),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Peck (US),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Pension Funds,,erpnext/setup/setup_wizard/data/industry_type.txt:36,setup,0
Personal Details,تفاصيل شخصية,erpnext/setup/doctype/employee/employee.json:None,setup,1
Pharmaceuticals,,erpnext/setup/setup_wizard/data/industry_type.txt:37,setup,0
Pint (UK),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Pint (US),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
"Pint, Dry (US)",,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
"Pint, Liquid (US)",,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Please select a country,,erpnext/setup/doctype/holiday_list/holiday_list.py:89,setup,0
Pond,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Pood,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Pound,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Pound-Force,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Pound/Cubic Foot,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Pound/Cubic Inch,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Pound/Cubic Yard,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Pound/Gallon (UK),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Pound/Gallon (US),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Poundal,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Preferred Contact Email,بريد الاتصال المفضل,erpnext/setup/doctype/employee/employee.json:None,setup,1
Preferred Email,البريد المفضل,erpnext/setup/doctype/employee/employee.json:None,setup,1
President,,erpnext/setup/setup_wizard/data/designation.txt:24,setup,0
Private Equity,,erpnext/setup/setup_wizard/data/industry_type.txt:38,setup,0
Process in Single Transaction,,erpnext/setup/doctype/transaction_deletion_record/transaction_deletion_record.json:None,setup,0
Product Manager,مدير منتج,erpnext/setup/setup_wizard/data/designation.txt:25,setup,1
Project Manager,مدير مشروع,erpnext/setup/setup_wizard/data/designation.txt:26,setup,1
Provisional Account,حساب مؤقت,erpnext/setup/doctype/company/company.py:565,setup,1
Psi/1000 Feet,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Publishing,,erpnext/setup/setup_wizard/data/industry_type.txt:39,setup,0
Purchase Expense,مصروف الشراء,erpnext/setup/doctype/company/company.json:None,setup,1
Purchase Expense Account,حساب مصروف الشراء,erpnext/setup/doctype/company/company.json:None; erpnext/stock/doctype/item_default/item_default.json:None,setup,1
Purchase Expense Contra Account,حساب مقابل مصروف الشراء,erpnext/setup/doctype/company/company.json:None; erpnext/stock/doctype/item_default/item_default.json:None,setup,1
Quart (UK),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Quart Dry (US),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Quart Liquid (US),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Quintal,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Real Estate,,erpnext/setup/setup_wizard/data/industry_type.txt:40,setup,0
Receive from Customer,استلام من العميل,erpnext/setup/setup_wizard/operations/install_fixtures.py:120; erpnext/stock/doctype/stock_entry/stock_entry.json:None; erpnext/stock/doctype/stock_entry_type/stock_entry_type.json:None,setup,1
Reconciliation Takes Effect On,تسري التسوية في,erpnext/setup/doctype/company/company.json:None,setup,1
Relieving Date,تاريخ إنهاء الخدمة,erpnext/setup/doctype/employee/employee.json:None,setup,1
Report an Issue,,erpnext/setup/install.py:206,setup,0
Reporting Currency,عملة التقارير,erpnext/setup/doctype/company/company.json:None,setup,1
Researcher,باحث,erpnext/setup/setup_wizard/data/designation.txt:27,setup,1
Reseller,,erpnext/setup/setup_wizard/data/sales_partner_type.txt:7,setup,0
Reset Company Default Values,,erpnext/setup/doctype/transaction_deletion_record/transaction_deletion_record.json:None,setup,0
Resignation Letter Date,,erpnext/setup/doctype/employee/employee.json:None,setup,0
Retail & Wholesale,,erpnext/setup/setup_wizard/data/industry_type.txt:41,setup,0
Retailer,,erpnext/setup/setup_wizard/data/sales_partner_type.txt:5,setup,0
Return Raw Material to Customer,إرجاع المادة الخام إلى العميل,erpnext/setup/setup_wizard/operations/install_fixtures.py:126; erpnext/stock/doctype/stock_entry/stock_entry.json:None; erpnext/stock/doctype/stock_entry_type/stock_entry_type.json:None,setup,1
Rod,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Roles Allowed to Set and Edit Frozen Account Entries,الأدوار المسموح لها بتعيين وتعديل قيود الحسابات المجمدة,erpnext/setup/doctype/company/company.json:None,setup,1
Salary Currency,عملة الراتب,erpnext/setup/doctype/employee/employee.json:None,setup,1
Sales Representative,مندوب مبيعات,erpnext/setup/setup_wizard/data/designation.txt:28,setup,1
Sazhen,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Second,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Secretary,,erpnext/setup/setup_wizard/data/designation.txt:29,setup,0
Securities & Commodity Exchanges,,erpnext/setup/setup_wizard/data/industry_type.txt:42,setup,0
Select Date of Birth. This will validate Employees age and prevent hiring of under-age staff.,,erpnext/setup/doctype/employee/employee.js:120,setup,0
"Select Date of joining. It will have impact on the first salary calculation, Leave allocation on pro-rata bases.",,erpnext/setup/doctype/employee/employee.js:127,setup,0
Select a Company this Employee belongs to.,حدد الشركة التي ينتمي إليها هذا الموظف.,erpnext/setup/doctype/employee/employee.js:115,setup,1
Select your weekly off day,,erpnext/setup/doctype/holiday_list/holiday_list.js:65,setup,0
Send regular summary reports via Email.,,erpnext/setup/doctype/email_digest/email_digest.json:None,setup,0
Service Expense Account,حساب مصروف الخدمة,erpnext/setup/doctype/company/company.json:None; erpnext/subcontracting/doctype/subcontracting_receipt_item/subcontracting_receipt_item.json:None,setup,1
Set default {0} account for non stock items,,erpnext/setup/doctype/company/company.py:564,setup,0
Slug/Cubic Foot,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Soap & Detergent,,erpnext/setup/setup_wizard/data/industry_type.txt:44,setup,0
Software Developer,,erpnext/setup/setup_wizard/data/designation.txt:30,setup,0
Specify Exchange Rate to convert one currency into another,,erpnext/setup/doctype/currency_exchange/currency_exchange.json:None,setup,0
Sports,,erpnext/setup/setup_wizard/data/industry_type.txt:46,setup,0
Square Centimeter,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Square Foot,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Square Inch,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Square Kilometer,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Square Meter,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Square Mile,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Square Yard,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Start Deletion,بدء الحذف,erpnext/setup/doctype/transaction_deletion_record/transaction_deletion_record.js:21,setup,1
Stock and Manufacturing,المخزون والتصنيع,erpnext/setup/doctype/company/company.json:None,setup,1
Stone,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Subcontracting Delivery,تسليم مقاولات الباطن,erpnext/setup/setup_wizard/operations/install_fixtures.py:132; erpnext/stock/doctype/stock_entry/stock_entry.json:None; erpnext/stock/doctype/stock_entry_type/stock_entry_type.json:None; erpnext/subcontracting/doctype/subcontracting_inward_order/subcontracting_inward_order.js:158; erpnext/subcontracting/workspace/subcontracting/subcontracting.json:None,setup,1
Subcontracting Return,مرتجع مقاولات باطن,erpnext/setup/setup_wizard/operations/install_fixtures.py:138; erpnext/stock/doctype/stock_entry/stock_entry.json:None; erpnext/stock/doctype/stock_entry_type/stock_entry_type.json:None,setup,1
Subdivision,تقسيم إداري,erpnext/setup/doctype/holiday_list/holiday_list.json:None,setup,1
Submit ERR Journals?,ترحيل قيود إعادة تقييم سعر الصرف؟,erpnext/setup/doctype/company/company.json:None,setup,1
Supplier Reference,مرجع المورد,erpnext/setup/setup_wizard/data/marketing_source.txt:6,setup,1
Suspended,موقوف,erpnext/setup/doctype/driver/driver.json:None; erpnext/setup/doctype/employee/employee.json:None,setup,1
Tablespoon (US),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Teaspoon,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Technical Atmosphere,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Technology,,erpnext/setup/setup_wizard/data/industry_type.txt:47,setup,0
Telecommunications,,erpnext/setup/setup_wizard/data/industry_type.txt:48,setup,0
Television,,erpnext/setup/setup_wizard/data/industry_type.txt:49,setup,0
Tesla,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
The Sales Person is linked with {0},,erpnext/setup/doctype/sales_person/sales_person.py:102,setup,0
There are no active Fiscal Years for which Demo Data can be generated.,,erpnext/setup/demo.py:108,setup,0
Ton (Long)/Cubic Yard,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Ton (Short)/Cubic Yard,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Ton-Force (UK),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Ton-Force (US),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Tonne,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Tonne-Force(Metric),,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Torr,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Total Contribution Amount Against Invoices: {0},,erpnext/setup/doctype/sales_person/sales_person.js:17,setup,0
Total Contribution Amount Against Orders: {0},,erpnext/setup/doctype/sales_person/sales_person.js:10,setup,0
Total Holidays,إجمالي العطلات,erpnext/setup/doctype/holiday_list/holiday_list.json:None,setup,1
Transaction Deletion Document: {0} is running for this Company. {1},,erpnext/setup/doctype/transaction_deletion_record/transaction_deletion_record.py:504,setup,0
Transaction Deletion Record,سجل حذف المعاملة,erpnext/setup/doctype/transaction_deletion_record/transaction_deletion_record.json:None,setup,1
Transaction Deletion Record Item,عنصر سجل حذف المعاملة,erpnext/setup/doctype/transaction_deletion_record_item/transaction_deletion_record_item.json:None,setup,1
Transportation,,erpnext/setup/setup_wizard/data/industry_type.txt:50,setup,0
Unit,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
"Upon enabling this, the JV will be submitted for a different exchange rate.",,erpnext/setup/doctype/company/company.json:None,setup,0
User Forum,,erpnext/setup/install.py:194,setup,0
User {0}: Removed Employee Self Service role as there is no mapped employee.,,erpnext/setup/doctype/employee/employee.py:246,setup,0
User {0}: Removed Employee role as there is no mapped employee.,,erpnext/setup/doctype/employee/employee.py:241,setup,0
Vara,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Venture Capital,,erpnext/setup/setup_wizard/data/industry_type.txt:51,setup,0
Versta,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Vice President,,erpnext/setup/setup_wizard/data/designation.txt:31,setup,0
Volt-Ampere,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Walk In,,erpnext/setup/setup_wizard/data/marketing_source.txt:10,setup,0
Watt,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Watt-Hour,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Wavelength In Gigametres,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Wavelength In Kilometres,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Wavelength In Megametres,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
Yard,,erpnext/setup/setup_wizard/data/uom_data.json:None,setup,0
{0} currency must be same as company's default currency. Please select another account.,,erpnext/setup/doctype/company/company.py:283,setup,0
{0} entered twice {1} in Item Taxes,,erpnext/setup/doctype/item_group/item_group.py:48; erpnext/stock/doctype/item/item.py:454,setup,0
{0} is already running for {1},,erpnext/setup/doctype/transaction_deletion_record/transaction_deletion_record.py:198,setup,0
{0} is not running. Cannot trigger events for this Document,,erpnext/setup/doctype/transaction_deletion_record/transaction_deletion_record.py:206,setup,0
{0}: {1} is a group account.,,erpnext/setup/doctype/company/company.py:270,setup,0
