source_text,translated_text,quorum_decision,disposition_rationale,decision_ref,proposal_sha256
Source Warehouse is mandatory for the Item {0}.,مستودع المصدر مطلوب للصنف {0}.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Start Reposting,بدء إعادة الترحيل,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Status set to rejected as there are one or more rejected readings.,تم تعيين الحالة إلى مرفوض لوجود قراءة مرفوضة واحدة أو أكثر.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Capacity,سعة المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Closing,إغلاق المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Closing Balance,رصيد إغلاق المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Closing Entry,قيد إغلاق المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Closing Entry {0} already exists for the selected date range,يوجد بالفعل قيد إقفال المخزون {0} ضمن نطاق التاريخ المحدد,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
"Stock Closing Entry {0} has been queued for processing, system will take sometime to complete it.",تم وضع قيد إقفال المخزون {0} في قائمة المعالجة؛ سيستغرق النظام بعض الوقت لإكماله.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Closing Log,سجل إغلاق المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Entries already created for Work Order {0}: {1},تم إنشاء قيود المخزون لأمر العمل {0} بالفعل: {1},quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Entry Item,عنصر قيد المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Frozen Up To,المخزون مجمد حتى,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Ledger Entries and GL Entries are reposted for the selected Purchase Receipts,أُعيد ترحيل قيود دفتر الأستاذ المخزني وقيود الأستاذ العام لسندات استلام الشراء المحددة,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Ledger Invariant Check,فحص ثبات دفتر أستاذ المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Ledger Variance,انحراف دفتر أستاذ المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Ledgers won’t be reposted.,لن يُعاد ترحيل قيود دفتر الأستاذ المخزني.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Movement,حركة المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Planning,تخطيط المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Qty vs Batch Qty,كمية المخزون مقابل كمية الدفعة,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Reposting Settings,إعدادات إعادة نشر المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Reservation Entries Cancelled,تم إلغاء قيود حجز المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Reservation Entry cannot be updated as it has been delivered.,لا يمكن تحديث قيد حجز المخزون بعد تسليم الكمية المحجوزة.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Reservation Warehouse Mismatch,عدم تطابق مستودع حجز المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Reservation can only be created against {0}.,لا يمكن إنشاء حجز المخزون إلا مقابل {0}.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Transactions Settings,إعدادات معاملات المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock UOM Quantity,كمية وحدة قياس المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Validations,تحققات المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock Value by Item Group,قيمة المخزون حسب مجموعة الأصناف,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock cannot be reserved in group warehouse {0}.,لا يمكن حجز المخزون في المستودع التجميعي {0}.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock cannot be reserved in the group warehouse {0}.,لا يمكن حجز المخزون في المستودع التجميعي {0}.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock has been unreserved for work order {0}.,تم إلغاء حجز المخزون لأمر العمل {0}.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock not available for Item {0} in Warehouse {1}.,المخزون غير متاح للصنف {0} في المستودع {1}.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock transactions that are older than the mentioned days cannot be modified.,لا يمكن تعديل معاملات المخزون الأقدم من عدد الأيام المذكور.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Stock/Accounts can not be frozen as processing of backdated entries is going on. Please try again later.,لا يمكن تجميد المخزون/الحسابات أثناء معالجة القيود المؤرخة بأثر رجعي. يُرجى المحاولة لاحقًا.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Subcontract BOM,قائمة مواد مقاول الباطن,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Subcontracted Purchase Order,أمر شراء مقاول باطن,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Subcontracting Receipt Item,بند إيصال مقاولات باطن,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
"Successfully changed Stock UOM, please redefine conversion factors for new UOM.",تم تغيير وحدة قياس المخزون بنجاح؛ يُرجى إعادة تحديد عوامل التحويل للوحدة الجديدة.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Supplier Info,معلومات المورد,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Table for Item that will be shown in Web Site,جدول الصنف الذي سيظهر على الموقع الإلكتروني,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Target Fieldname (Stock Ledger Entry),اسم الحقل الهدف (قيد دفتر أستاذ المخزون),preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Target Warehouse Address Link,رابط عنوان المستودع الهدف,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Taxes row #{0}: {1} cannot be smaller than {2},صف الضرائب رقم {0}: لا يمكن أن تكون {1} أقل من {2},quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Template Item Selected,تم تحديد صنف قالب,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
The Process Loss Qty has reset as per job cards Process Loss Qty,أُعيد ضبط كمية فاقد العملية وفقًا لكمية الفاقد المسجلة في بطاقات العمل,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
The Serial No at Row #{0}: {1} is not available in warehouse {2}.,الرقم التسلسلي في الصف رقم {0}: {1} غير متاح في المستودع {2}.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
The Serial No {0} is reserved against the {1} {2} and cannot be used for any other transaction.,الرقم التسلسلي {0} محجوز مقابل {1} {2} ولا يمكن استخدامه في أي معاملة أخرى.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
The Work Order is mandatory for Disassembly Order,أمر العمل مطلوب لأمر التفكيك,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
The field {0} in row {1} is not set,الحقل {0} في الصف {1} غير محدد,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
"The following Items, having Putaway Rules, could not be accomodated:",تعذّر استيعاب الأصناف التالية التي لها قواعد تخزين:,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
The items {0} and {1} are present in the following {2} :,الصنفان {0} و{1} موجودان في {2} التالية:,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
The percentage you are allowed to pick more items in the pick list than the ordered quantity.,النسبة المسموح بها لانتقاء كمية من الأصناف في قائمة الانتقاء تتجاوز الكمية المطلوبة.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
The reserved stock will be released. Are you certain you wish to proceed?,سيتم تحرير المخزون المحجوز. هل أنت متأكد من المتابعة؟,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
The serial and batch bundle {0} not linked to {1} {2},حزمة الأرقام التسلسلية والدفعات {0} غير مرتبطة بـ {1} {2},quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
The user cannot submit the Serial and Batch Bundle manually,لا يمكن للمستخدم تقديم حزمة الأرقام التسلسلية والدفعات يدويًا,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
"The users with this Role are allowed to create/modify a stock transaction, even though the transaction is frozen.",يُسمح للمستخدمين الذين لديهم هذا الدور بإنشاء/تعديل معاملة مخزون حتى عندما تكون المعاملة مجمدة.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
"The {0} prefix '{1}' already exists. Please change the Serial No Series, otherwise you will get a Duplicate Entry error.",البادئة {0} '{1}' موجودة بالفعل. يُرجى تغيير سلسلة الأرقام التسلسلية لتجنب خطأ الإدخال المكرر.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
The {0} {1} created successfully,تم إنشاء {0} {1} بنجاح,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
There aren't any item variants for the selected item,لا توجد متغيرات للصنف المحدد,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
There must be atleast 1 Finished Good in this Stock Entry,يجب أن يحتوي قيد المخزون هذا على صنف منتج نهائي واحد على الأقل,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
This field is used to set the 'Customer'.,يُستخدم هذا الحقل لتحديد 'العميل'.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
This is considered dangerous from accounting point of view.,يُعد هذا الإجراء خطيرًا من منظور محاسبي.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
This option can be checked to edit the 'Posting Date' and 'Posting Time' fields.,يمكن تحديد هذا الخيار لتعديل حقلي 'تاريخ الترحيل' و'وقت الترحيل'.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
"This table is used to set details about the 'Item', 'Qty', 'Basic Rate', etc.",يُستخدم هذا الجدول لتحديد تفاصيل 'الصنف' و'الكمية' و'السعر الأساسي' وغيرها.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Total Active Items,إجمالي الأصناف النشطة,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Total Incoming Value (Receipt),إجمالي القيمة الواردة (استلام),preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Total Landed Cost,إجمالي التكلفة الإضافية,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Total Landed Cost (Company Currency),إجمالي التكلفة الإضافية (عملة الشركة),preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Total Outgoing Value (Consumption),إجمالي القيمة الصادرة (استهلاك),preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Total Reposting Count,إجمالي عدد إعادة الترحيل,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Total Stock Value,إجمالي قيمة المخزون,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Total Value Difference (Incoming - Outgoing),إجمالي فرق القيمة (وارد - صادر),preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Total Vendor Invoices Cost (Company Currency),إجمالي تكلفة فواتير الموردين (عملة الشركة),preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Total Warehouses,إجمالي المستودعات,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Total Weight (kg),إجمالي الوزن (كجم),preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Total Workstation Time (In Hours),إجمالي وقت محطة العمل (بالساعات),preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Tracebility Direction,اتجاه التتبع,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Tracking Status,حالة التتبع,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Tracking Status Info,معلومات حالة التتبع,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Tracking URL,رابط التتبع,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Transaction Information,معلومات المعاملة,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Transit,عبور,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Transit Entry,قيد عبور,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Type of Transaction,نوع المعاملة,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
UOM conversion factor required for UOM: {0} in Item: {1},عامل التحويل مطلوب لوحدة القياس {0} في الصنف {1},quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
UOM {0} not found in Item {1},وحدة القياس {0} غير موجودة في الصنف {1},quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
UPC,,EXCEPTION-technical,Technical product-code token; retain vendor rendering.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
UPC-A,,EXCEPTION-technical,Technical product-code token; retain vendor rendering.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Unassigned Qty,كمية غير مسندة,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Update Batch Qty,تحديث كمية الدفعة,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Update Existing Price List Rate,تحديث سعر قائمة الأسعار الحالي,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Update Price List Based On,تحديث قائمة الأسعار بناء على,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
"Upon submission of the Sales Order, Work Order, or Production Plan, the system will automatically reserve the stock.",عند تقديم أمر البيع أو أمر العمل أو خطة الإنتاج، سيحجز النظام المخزون تلقائيًا.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
