source_text,suggested_ar,locations,area,has_pre_filled
Invalid Delivery Date,تاريخ تسليم غير صالح,erpnext/selling/doctype/sales_order/sales_order.py:405,selling,1
Invalid Discount,خصم غير صالح,erpnext/selling/page/point_of_sale/pos_item_cart.js:414,selling,1
Invalid Group By,تجميع حسب غير صالح,erpnext/selling/report/lost_quotations/lost_quotations.py:65,selling,1
Invalid Return,مرتجع غير صالح,erpnext/selling/page/point_of_sale/pos_past_order_summary.js:198,selling,1
Is Alternative,بديل,erpnext/selling/doctype/quotation/quotation.js:315; erpnext/selling/doctype/quotation_item/quotation_item.json:None,selling,1
Item Cart,سلة الأصناف,erpnext/selling/page/point_of_sale/pos_item_cart.js:46,selling,1
Item is removed since no serial / batch no selected.,,erpnext/selling/page/point_of_sale/pos_item_details.js:110,selling,0
Item {0} has no Serial No. Only serialized items can have delivery based on Serial No,,erpnext/selling/doctype/sales_order/sales_order.py:778,selling,0
Last transacted,آخر تعامل,erpnext/selling/page/point_of_sale/pos_item_cart.js:1025,selling,1
Learn Sales Management,,erpnext/selling/workspace/selling/selling.json:None,selling,0
Link with Supplier,ربط مع مورد,erpnext/selling/doctype/customer/customer.js:201,selling,1
Linking to Supplier Failed. Please try again.,,erpnext/selling/doctype/customer/customer.js:278,selling,0
Lost Quotations,عروض الأسعار المفقودة,erpnext/selling/report/lost_quotations/lost_quotations.json:None; erpnext/selling/report/lost_quotations/lost_quotations.py:31,selling,1
Lost Quotations %,نسبة عروض الأسعار المفقودة,erpnext/selling/report/lost_quotations/lost_quotations.py:37,selling,1
Lost Value,القيمة المفقودة,erpnext/selling/report/lost_quotations/lost_quotations.py:43,selling,1
Lost Value %,نسبة القيمة المفقودة,erpnext/selling/report/lost_quotations/lost_quotations.py:49,selling,1
Mention if non-standard Receivable account,,erpnext/selling/doctype/customer/customer.json:None,selling,0
Multiple Loyalty Programs found for Customer {}. Please select manually.,,erpnext/selling/doctype/customer/customer.py:393,selling,0
New Invoice,فاتورة جديدة,erpnext/selling/page/point_of_sale/pos_controller.js:259,selling,1
No items in cart,لا توجد أصناف في السلة,erpnext/selling/page/point_of_sale/pos_item_cart.js:76,selling,1
No of Deliveries,,erpnext/selling/doctype/sales_order/sales_order.js:600,selling,0
No recent transactions found,لم يتم العثور على معاملات حديثة,erpnext/selling/page/point_of_sale/pos_item_cart.js:1017,selling,1
Non-Zeros,,erpnext/selling/report/sales_analytics/sales_analytics.js:95,selling,0
Not Requested,غير مطلوب,erpnext/selling/doctype/sales_order/sales_order.json:None,selling,1
Only Value available for Payment Entry,,erpnext/selling/report/sales_analytics/sales_analytics.py:57,selling,0
Opportunities by Campaign,,erpnext/selling/page/sales_funnel/sales_funnel.js:49,selling,0
Opportunities by Medium,,erpnext/selling/page/sales_funnel/sales_funnel.js:50,selling,0
Opportunities by Source,,erpnext/selling/page/sales_funnel/sales_funnel.js:48,selling,0
POS Closed,تم إغلاق نقطة البيع,erpnext/selling/page/point_of_sale/pos_controller.js:183,selling,1
POS Opening Entry Cancelled,تم إلغاء قيد فتح نقطة البيع,erpnext/selling/page/point_of_sale/pos_controller.js:183,selling,1
POS Opening Entry has been cancelled. Please refresh the page.,,erpnext/selling/page/point_of_sale/pos_controller.js:189,selling,0
Party Specific Item,صنف خاص بالجهة,erpnext/selling/doctype/party_specific_item/party_specific_item.json:None,selling,1
Payment Terms Status for Sales Order,حالة شروط الدفع لأمر البيع,erpnext/selling/report/payment_terms_status_for_sales_order/payment_terms_status_for_sales_order.json:None,selling,1
Picked Qty (in Stock UOM),الكمية المنتقاة (بوحدة قياس المخزون),erpnext/selling/doctype/sales_order_item/sales_order_item.json:None; erpnext/stock/doctype/pick_list_item/pick_list_item.json:None,selling,1
Please enter a valid quantity,يرجى إدخال كمية صالحة,erpnext/selling/doctype/sales_order/sales_order.js:658,selling,1
Price is not set for the item.,لم يتم تعيين سعر للصنف.,erpnext/selling/page/point_of_sale/pos_controller.js:720,selling,1
Production Plan Qty,كمية خطة الإنتاج,erpnext/selling/doctype/sales_order_item/sales_order_item.json:None,selling,1
Quoted Amount,المبلغ المعروض,erpnext/selling/report/quotation_trends/quotation_trends.py:57,selling,1
Recent Orders,الطلبات الحديثة,erpnext/selling/page/point_of_sale/pos_controller.js:260; erpnext/selling/page/point_of_sale/pos_controller.js:297; erpnext/selling/page/point_of_sale/pos_past_order_list.js:17,selling,1
Recent Transactions,المعاملات الحديثة,erpnext/selling/page/point_of_sale/pos_item_cart.js:891,selling,1
Remaining Amount,المبلغ المتبقي,erpnext/selling/page/point_of_sale/pos_payment.js:684,selling,1
Returned,مرتجع,erpnext/selling/page/point_of_sale/pos_past_order_summary.js:138; erpnext/stock/doctype/shipment/shipment.json:None; erpnext/subcontracting/doctype/subcontracting_inward_order/subcontracting_inward_order.json:None,selling,1
SO Total Qty,إجمالي كمية أمر البيع,erpnext/selling/report/sales_person_wise_transaction_summary/sales_person_wise_transaction_summary.py:107,selling,1
Sales Order Schedule,جدول أمر البيع,erpnext/selling/doctype/sales_order_item/sales_order_item.json:None,selling,1
Sales Update Frequency in Company and Project,تكرار تحديث المبيعات في الشركة والمشروع,erpnext/selling/doctype/selling_settings/selling_settings.json:None,selling,1
Sales Value,قيمة المبيعات,erpnext/selling/report/sales_order_trends/sales_order_trends.py:56,selling,1
"Search by item code, serial number or barcode",البحث بكود الصنف أو الرقم التسلسلي أو الباركود,erpnext/selling/page/point_of_sale/pos_item_selector.js:181,selling,1
Select Alternative Items for Sales Order,تحديد أصناف بديلة لأمر البيع,erpnext/selling/doctype/quotation/quotation.js:333,selling,1
Select Items up to Delivery Date,تحديد الأصناف حتى تاريخ التسليم,erpnext/selling/doctype/sales_order/sales_order_list.js:87,selling,1
Select a Payment Method.,تحديد طريقة دفع.,erpnext/selling/page/point_of_sale/pos_payment.js:146,selling,1
Select an invoice to load summary data,حدد فاتورة لتحميل بيانات الملخص,erpnext/selling/page/point_of_sale/pos_past_order_summary.js:19,selling,1
Set Supplier,تعيين المورد,erpnext/selling/doctype/sales_order/sales_order.js:1594,selling,1
Set Warehouse,تعيين المستودع,erpnext/selling/doctype/sales_order/sales_order.js:256,selling,1
Show only the Immediate Upcoming Term,إظهار الشرط القادم مباشرة فقط,erpnext/selling/report/payment_terms_status_for_sales_order/payment_terms_status_for_sales_order.js:107,selling,1
Stock Reserved Qty (in Stock UOM),كمية المخزون المحجوزة (بوحدة قياس المخزون),erpnext/selling/doctype/sales_order_item/sales_order_item.json:None; erpnext/stock/doctype/pick_list_item/pick_list_item.json:None,selling,1
Subcontracting Inward,استلام مقاولات الباطن,erpnext/selling/doctype/sales_order/sales_order_dashboard.py:33; erpnext/selling/doctype/selling_settings/selling_settings.json:None,selling,1
Subcontracting Inward Settings,إعدادات استلام مقاولات باطن,erpnext/selling/doctype/selling_settings/selling_settings.json:None,selling,1
Supplier Number,رقم المورد,erpnext/selling/doctype/supplier_number_at_customer/supplier_number_at_customer.json:None,selling,1
Supplier Number At Customer,رقم المورد لدى العميل,erpnext/selling/doctype/supplier_number_at_customer/supplier_number_at_customer.json:None,selling,1
Supplier Numbers,أرقام الموردين,erpnext/selling/doctype/customer/customer.json:None,selling,1
Supplier Required,المورد مطلوب,erpnext/selling/doctype/sales_order/sales_order.js:1676,selling,1
Time Taken to Deliver,الوقت المستغرق للتسليم,erpnext/selling/report/sales_order_analysis/sales_order_analysis.py:324,selling,1
To Due Date,إلى تاريخ الاستحقاق,erpnext/selling/report/payment_terms_status_for_sales_order/payment_terms_status_for_sales_order.js:83,selling,1
Total Items,إجمالي الأصناف,erpnext/selling/page/point_of_sale/pos_item_cart.js:92,selling,1
Total Sales Amount,إجمالي مبلغ المبيعات,erpnext/selling/report/item_wise_sales_history/item_wise_sales_history.py:256,selling,1
Update Additional Information,تحديث المعلومات الإضافية,erpnext/selling/page/point_of_sale/pos_payment.js:22,selling,1
Use Prices from Default Price List as Fallback,استخدام أسعار قائمة الأسعار الافتراضية كاحتياط,erpnext/selling/doctype/selling_settings/selling_settings.json:None,selling,1
